"DATE","RENTED_BIKE_COUNT","HOUR","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","SEASONS","HOLIDAY","FUNCTIONING_DAY"
"16/01/2018",0.166010129431626,18,0.396853146853147,0.602040816326531,0.189189189189189,0.20273694880892,0.487889273356401,0,0,0,"Winter","No Holiday","Yes"
"16/01/2018",0.114518851997749,19,0.391608391608392,0.581632653061224,0.135135135135135,0.205271160669032,0.474048442906574,0,0,0,"Winter","No Holiday","Yes"
"16/01/2018",0.0928531232414181,20,0.38986013986014,0.591836734693878,0.108108108108108,0.180435884439939,0.477508650519031,0,0,0,"Winter","No Holiday","Yes"
"16/01/2018",0.0956668542487338,21,0.386363636363636,0.571428571428571,0.0945945945945946,0.206284845413077,0.465397923875433,0,0,0,"Winter","No Holiday","Yes"
"16/01/2018",0.0897580191333709,22,0.381118881118881,0.581632653061224,0.0405405405405405,0.204257475924987,0.465397923875433,0,0,0,"Winter","No Holiday","Yes"
"16/01/2018",0.0675295441755768,23,0.379370629370629,0.612244897959184,0.121621621621622,0.17840851495185,0.475778546712803,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0568373663477771,0,0.372377622377622,0.63265306122449,0.0540540540540541,0.179929042067917,0.475778546712803,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0509285312324142,1,0.368881118881119,0.653061224489796,0.0540540540540541,0.158134820070958,0.480968858131488,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0388294879009567,2,0.365384615384615,0.663265306122449,0.108108108108108,0.143436391282311,0.480968858131488,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0205402363534046,3,0.363636363636364,0.683673469387755,0.108108108108108,0.136847440446021,0.486159169550173,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0149127743387732,4,0.363636363636364,0.693877551020408,0.0675675675675676,0.149518499746579,0.48961937716263,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0196961170512099,5,0.361888111888112,0.673469387755102,0.108108108108108,0.151039026862646,0.480968858131488,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0317951603826674,6,0.358391608391608,0.724489795918367,0.148648648648649,0.123162696401419,0.494809688581315,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0759707371975239,7,0.354895104895105,0.724489795918367,0.121621621621622,0.132792701469843,0.491349480968858,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.15053460889139,8,0.356643356643357,0.714285714285714,0.0810810810810811,0.136340598073999,0.48961937716263,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.094259988745076,9,0.363636363636364,0.673469387755102,0.0945945945945946,0.141409021794222,0.482698961937716,0.0340909090909091,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0590883511536297,10,0.386363636363636,0.591836734693878,0.0675675675675676,0.189559047136341,0.474048442906574,0.0653409090909091,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0754079909960608,11,0.416083916083916,0.520408163265306,0.135135135135135,0.207298530157121,0.472318339100346,0.15625,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0866629150253236,12,0.452797202797203,0.520408163265306,0.189189189189189,0.172326406487582,0.505190311418685,0.213068181818182,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0762521102982555,13,0.451048951048951,0.551020408163265,0.243243243243243,0.206791687785099,0.517301038062284,0.161931818181818,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0720315137872819,14,0.445804195804196,0.551020408163265,0.351351351351351,0.144956918398378,0.512110726643599,0.164772727272727,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0776589758019133,15,0.45979020979021,0.5,0.175675675675676,0.189052204764318,0.501730103806228,0.207386363636364,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0877884074282499,16,0.456293706293706,0.551020408163265,0.162162162162162,0.153573238722757,0.522491349480969,0.125,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.106359032076533,17,0.437062937062937,0.581632653061224,0.445945945945946,0.159655347187025,0.517301038062284,0.0539772727272727,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.140405177265053,18,0.402097902097902,0.63265306122449,0.391891891891892,0.241256969082615,0.503460207612457,0.00284090909090909,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.100731570061902,19,0.384615384615385,0.693877551020408,0.324324324324324,0.212366953877344,0.51038062283737,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0799099606077659,20,0.372377622377622,0.73469387755102,0.22972972972973,0.169285352255449,0.512110726643599,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0894766460326393,21,0.365384615384615,0.755102040816326,0.148648648648649,0.155093765838824,0.512110726643599,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0875070343275183,22,0.36013986013986,0.755102040816326,0.0675675675675676,0.142929548910289,0.506920415224913,0,0,0,"Winter","No Holiday","Yes"
"17/01/2018",0.0633089476646033,23,0.358391608391608,0.755102040816326,0.108108108108108,0.133806386213887,0.505190311418685,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0599324704558244,0,0.358391608391608,0.744897959183674,0.135135135135135,0.133299543841865,0.501730103806228,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0528981429375352,1,0.367132867132867,0.73469387755102,0.256756756756757,0.141409021794222,0.506920415224913,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0379853685987619,2,0.368881118881119,0.744897959183674,0.162162162162162,0.132285859097821,0.512110726643599,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.026167698368036,3,0.374125874125874,0.755102040816326,0.22972972972973,0.124683223517486,0.519031141868512,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0135059088351154,4,0.368881118881119,0.816326530612245,0.283783783783784,0.103902686264572,0.531141868512111,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0185706246482836,5,0.356643356643357,0.836734693877551,0.27027027027027,0.102382159148505,0.527681660899654,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0295441755768148,6,0.34965034965035,0.836734693877551,0.27027027027027,0.0932589964521034,0.520761245674741,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0779403489026449,7,0.337412587412587,0.877551020408163,0.148648648648649,0.0821084642676128,0.520761245674741,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.15053460889139,8,0.33041958041958,0.877551020408163,0.162162162162162,0.0861632032437912,0.513840830449827,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0852560495216657,9,0.332167832167832,0.857142857142857,0.283783783783784,0.0927521540800811,0.508650519031142,0.0198863636363636,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.052335396736072,10,0.335664335664336,0.826530612244898,0.283783783783784,0.115560060821085,0.503460207612457,0.0596590909090909,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0728756330894766,11,0.342657342657343,0.76530612244898,0.243243243243243,0.13887480993411,0.493079584775087,0.0994318181818182,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0745638716938661,12,0.354895104895105,0.73469387755102,0.324324324324324,0.116066903193107,0.494809688581315,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0858187957231289,13,0.372377622377622,0.551020408163265,0.432432432432432,0.220983274201723,0.444636678200692,0.193181818181818,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0841305571187394,14,0.388111888111888,0.428571428571429,0.310810810810811,0.350734921439432,0.401384083044983,0.204545454545455,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0751266178953292,15,0.384615384615385,0.36734693877551,0.310810810810811,0.47136340598074,0.365051903114187,0.161931818181818,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0917276308384918,16,0.374125874125874,0.428571428571429,0.324324324324324,0.43385707045109,0.389273356401384,0.0823863636363636,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.11648846370287,17,0.36013986013986,0.469387755102041,0.283783783783784,0.421186011150532,0.397923875432526,0.0397727272727273,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.141812042768711,18,0.346153846153846,0.397959183673469,0.283783783783784,0.624429802331475,0.347750865051903,0.00284090909090909,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.10213843556556,19,0.337412587412587,0.418367346938776,0.135135135135135,0.599594526102382,0.35121107266436,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0846933033202026,20,0.33041958041958,0.448979591836735,0.162162162162162,0.579827673593512,0.359861591695502,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0948227349465391,21,0.325174825174825,0.459183673469388,0.202702702702703,0.586416624429802,0.359861591695502,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0889138998311761,22,0.323426573426573,0.459183673469388,0.27027027027027,0.535732387227572,0.358131487889273,0,0,0,"Winter","No Holiday","Yes"
"18/01/2018",0.0647158131682611,23,0.321678321678322,0.479591836734694,0.310810810810811,0.516472377090725,0.366782006920415,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0588069780528981,0,0.316433566433566,0.459183673469388,0.243243243243243,0.571211353269133,0.352941176470588,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0576814856499719,1,0.311188811188811,0.438775510204082,0.22972972972973,0.619868220983274,0.337370242214533,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0388294879009567,2,0.305944055944056,0.448979591836735,0.22972972972973,0.642676127724278,0.337370242214533,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0256049521665729,3,0.300699300699301,0.438775510204082,0.22972972972973,0.653319817536746,0.328719723183391,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0157568936409679,4,0.298951048951049,0.459183673469388,0.189189189189189,0.615306639635073,0.337370242214533,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0166010129431626,5,0.286713286713287,0.479591836734694,0.189189189189189,0.645717181956412,0.335640138408305,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0419245920090039,6,0.27972027972028,0.5,0.189189189189189,0.675114039533705,0.337370242214533,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0934158694428813,7,0.276223776223776,0.5,0.256756756756757,0.635580334515966,0.333910034602076,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.181767023072594,8,0.267482517482518,0.510204081632653,0.135135135135135,0.635580334515966,0.330449826989619,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.108328643781654,9,0.274475524475524,0.428571428571429,0.175675675675676,0.756208819057273,0.299307958477509,0.0482954545454546,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0711873944850872,10,0.311188811188811,0.295918367346939,0.175675675675676,0.793208312214901,0.254325259515571,0.147727272727273,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0790658413055712,11,0.34965034965035,0.204081632653061,0.0810810810810811,0.895590471363406,0.209342560553633,0.235795454545455,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0953854811480023,12,0.386363636363636,0.285714285714286,0.202702702702703,0.928028383172833,0.311418685121107,0.278409090909091,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0953854811480023,13,0.393356643356643,0.26530612244898,0.351351351351351,0.68068930562595,0.301038062283737,0.315340909090909,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0976364659538548,14,0.393356643356643,0.244897959183673,0.486486486486486,0.772934617334009,0.283737024221453,0.306818181818182,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.106640405177265,15,0.405594405594406,0.255102040816327,0.324324324324324,0.840851495184997,0.302768166089965,0.255681818181818,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.109172763083849,16,0.396853146853147,0.275510204081633,0.378378378378378,0.82159148504815,0.313148788927336,0.184659090909091,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.131119864940912,17,0.382867132867133,0.346938775510204,0.418918918918919,0.903699949315763,0.35121107266436,0.0795454545454546,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.196961170512099,18,0.361888111888112,0.459183673469388,0.216216216216216,0.811961479979726,0.394463667820069,0.0113636363636364,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.131963984243106,19,0.346153846153846,0.489795918367347,0.243243243243243,0.756208819057273,0.394463667820069,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0956668542487338,20,0.332167832167832,0.520408163265306,0.0810810810810811,0.768879878357831,0.394463667820069,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0925717501406866,21,0.31993006993007,0.530612244897959,0.108108108108108,0.794728839330968,0.387543252595156,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0815981992121553,22,0.311188811188811,0.571428571428571,0.108108108108108,0.768879878357831,0.396193771626298,0,0,0,"Winter","No Holiday","Yes"
"19/01/2018",0.0658413055711874,23,0.302447552447552,0.602040816326531,0.121621621621622,0.73998986315256,0.399653979238754,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0635903207653348,0,0.300699300699301,0.612244897959184,0.0810810810810811,0.712620375063355,0.401384083044983,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0720315137872819,1,0.295454545454545,0.653061224489796,0.0540540540540541,0.631525595539787,0.411764705882353,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.060213843556556,2,0.295454545454545,0.663265306122449,0.0810810810810811,0.680182463253928,0.41522491349481,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0326392796848621,3,0.295454545454545,0.663265306122449,0.027027027027027,0.675114039533705,0.41522491349481,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0244794597636466,4,0.298951048951049,0.663265306122449,0.0810810810810811,0.607704004054739,0.418685121107267,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0151941474395048,5,0.305944055944056,0.63265306122449,0.0810810810810811,0.423213380638621,0.413494809688581,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0135059088351154,6,0.309440559440559,0.612244897959184,0.0540540540540541,0.533705017739483,0.410034602076125,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0278559369724254,7,0.314685314685315,0.612244897959184,0.0405405405405405,0.566649771920933,0.41522491349481,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0531795160382667,8,0.316433566433566,0.642857142857143,0.0540540540540541,0.564115560060821,0.427335640138408,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0652785593697243,9,0.326923076923077,0.642857142857143,0.121621621621622,0.538773441459706,0.437716262975779,0.0198863636363636,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0723128868880135,10,0.347902097902098,0.612244897959184,0.162162162162162,0.49569183983781,0.44636678200692,0.0852272727272727,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0796285875070343,11,0.375874125874126,0.602040816326531,0.243243243243243,0.482007095793208,0.468858131487889,0.144886363636364,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0908835115362971,12,0.403846153846154,0.561224489795918,0.351351351351351,0.444500760263558,0.477508650519031,0.241477272727273,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0996060776589758,13,0.421328671328671,0.561224489795918,0.405405405405405,0.38773441459706,0.494809688581315,0.241477272727273,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0934158694428813,14,0.414335664335664,0.622448979591837,0.432432432432432,0.302078053725291,0.512110726643599,0.147727272727273,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.113674732695554,15,0.421328671328671,0.561224489795918,0.405405405405405,0.166244298023315,0.494809688581315,0.193181818181818,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0984805852560495,16,0.426573426573427,0.428571428571429,0.405405405405405,0.166244298023315,0.43598615916955,0.136363636363636,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.105514912774339,17,0.410839160839161,0.540816326530612,0.243243243243243,0.126203750633553,0.475778546712803,0.0625,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0790658413055712,18,0.391608391608392,0.561224489795918,0.432432432432432,0.103902686264572,0.467128027681661,0.00852272727272727,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.062183455261677,19,0.372377622377622,0.673469387755102,0.22972972972973,0.0810947795235682,0.491349480968858,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0610579628587507,20,0.361888111888112,0.673469387755102,0.162162162162162,0.0739989863152559,0.480968858131488,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0613393359594823,21,0.347902097902098,0.489795918367347,0.378378378378378,0.161682716675114,0.396193771626298,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0647158131682611,22,0.337412587412587,0.489795918367347,0.324324324324324,0.200202736948809,0.385813148788927,0,0,0,"Winter","No Holiday","Yes"
"20/01/2018",0.0455824423185143,23,0.325174825174825,0.540816326530612,0.22972972972973,0.179929042067917,0.396193771626298,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0545863815419246,0,0.305944055944056,0.612244897959184,0.256756756756757,0.15864166244298,0.406574394463668,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0492402926280248,1,0.297202797202797,0.591836734693878,0.0540540540540541,0.189052204764318,0.391003460207613,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0295441755768148,2,0.284965034965035,0.642857142857143,0.135135135135135,0.178915357323872,0.397923875432526,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0295441755768148,3,0.276223776223776,0.612244897959184,0.0675675675675676,0.226558540293969,0.378892733564014,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0199774901519415,4,0.270979020979021,0.479591836734694,0.0945945945945946,0.485048150025342,0.320069204152249,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0084411930219471,5,0.265734265734266,0.5,0.148648648648649,0.526102382159149,0.325259515570934,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.00956668542487338,6,0.256993006993007,0.551020408163265,0.189189189189189,0.511910795742524,0.337370242214533,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0166010129431626,7,0.255244755244755,0.551020408163265,0.162162162162162,0.550430816016219,0.335640138408305,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0317951603826674,8,0.248251748251748,0.540816326530612,0.0675675675675676,0.608210846426761,0.325259515570934,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0422059651097355,9,0.255244755244755,0.469387755102041,0.108108108108108,0.539280283831728,0.301038062283737,0.0426136363636364,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0526167698368036,10,0.288461538461538,0.377551020408163,0.108108108108108,0.52863659401926,0.285467128027682,0.133522727272727,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.060213843556556,11,0.344405594405594,0.255102040816327,0.135135135135135,0.743030917384693,0.250865051903114,0.221590909090909,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0756893640967923,12,0.379370629370629,0.306122448979592,0.216216216216216,0.536239229599595,0.320069204152249,0.258522727272727,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0959482273494654,13,0.396853146853147,0.224489795918367,0.27027027027027,0.719209325899645,0.269896193771626,0.284090909090909,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0951041080472707,14,0.405594405594406,0.183673469387755,0.162162162162162,0.960973137354283,0.235294117647059,0.272727272727273,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.108891389983118,15,0.405594405594406,0.204081632653061,0.297297297297297,0.944247339077547,0.256055363321799,0.227272727272727,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.110861001688239,16,0.393356643356643,0.173469387755102,0.283783783783784,1,0.21280276816609,0.15625,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.107203151378728,17,0.377622377622378,0.204081632653061,0.175675675675676,1,0.23356401384083,0.0681818181818182,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.08244231851435,18,0.354895104895105,0.244897959183673,0.27027027027027,1,0.252595155709343,0.00568181818181818,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.062183455261677,19,0.333916083916084,0.255102040816327,0.175675675675676,1,0.242214532871972,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0720315137872819,20,0.316433566433566,0.275510204081633,0.0540540540540541,1,0.243944636678201,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.066122678671919,21,0.309440559440559,0.295918367346939,0.0675675675675676,1,0.252595155709343,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0576814856499719,22,0.305944055944056,0.326530612244898,0.0945945945945946,1,0.269896193771626,0,0,0,"Winter","No Holiday","Yes"
"21/01/2018",0.0472706809229038,23,0.304195804195804,0.326530612244898,0.0810810810810811,1,0.268166089965398,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0475520540236353,0,0.307692307692308,0.306122448979592,0.0540540540540541,1,0.257785467128028,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0267304445694991,1,0.307692307692308,0.326530612244898,0.0945945945945946,1,0.271626297577855,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0199774901519415,2,0.307692307692308,0.336734693877551,0.189189189189189,1,0.278546712802768,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0143500281373101,3,0.305944055944056,0.316326530612245,0.0405405405405405,1,0.262975778546713,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.00815981992121553,4,0.311188811188811,0.326530612244898,0.0540540540540541,1,0.275086505190311,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0163196398424311,5,0.311188811188811,0.326530612244898,0.0945945945945946,1,0.275086505190311,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0458638154192459,6,0.311188811188811,0.336734693877551,0.0540540540540541,1,0.282006920415225,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.088351153629713,7,0.304195804195804,0.346938775510204,0.135135135135135,0.994424733907755,0.282006920415225,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.191615081598199,8,0.298951048951049,0.326530612244898,0.0675675675675676,0.995438418651799,0.264705882352941,0,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.10213843556556,9,0.312937062937063,0.336734693877551,0.108108108108108,0.949822605169792,0.282006920415225,0.0170454545454545,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0616207090602138,10,0.33041958041958,0.316326530612245,0.0945945945945946,0.948302078053725,0.285467128027682,0.0710227272727273,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0773776027011818,11,0.353146853146853,0.275510204081633,0.121621621621622,0.896604156107451,0.275086505190311,0.133522727272727,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.090320765334834,12,0.379370629370629,0.285714285714286,0.121621621621622,0.68727825646224,0.306228373702422,0.170454545454545,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0785030951041081,13,0.379370629370629,0.336734693877551,0.0810810810810811,0.619361378611252,0.34083044982699,0.0539772727272727,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0694991558806978,14,0.368881118881119,0.744897959183674,0.0540540540540541,0.36340598073999,0.512110726643599,0.03125,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0171637591446258,15,0.374125874125874,0.704081632653061,0.243243243243243,0.318297009630005,0.503460207612457,0.0482954545454546,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.00450196961170512,16,0.346153846153846,0.887755102040816,0.256756756756757,0.05727318803852,0.529411764705882,0.00852272727272727,0,0,"Winter","No Holiday","Yes"
"22/01/2018",0.0115362971299944,17,0.333916083916084,0.948979591836735,0.162162162162162,0.0273694880892042,0.532871972318339,0.00852272727272727,0,0.0227272727272727,"Winter","No Holiday","Yes"
"22/01/2018",0.0472706809229038,18,0.33041958041958,0.979591836734694,0.405405405405405,0.0810947795235682,0.538062283737024,0,0.0942857142857143,0.113636363636364,"Winter","No Holiday","Yes"
"22/01/2018",0.0464265616207091,19,0.309440559440559,0.897959183673469,0.432432432432432,0.281297516472377,0.498269896193772,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"22/01/2018",0.050365785030951,20,0.297202797202797,0.86734693877551,0.391891891891892,0.410035478966042,0.477508650519031,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"22/01/2018",0.0520540236353405,21,0.27972027972028,0.86734693877551,0.391891891891892,0.285352255448556,0.461937716262976,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"22/01/2018",0.0472706809229038,22,0.255244755244755,0.826530612244898,0.527027027027027,0.23568170299037,0.42560553633218,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"22/01/2018",0.0385481148002251,23,0.237762237762238,0.806122448979592,0.391891891891892,0.267105930055753,0.403114186851211,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0264490714687676,0,0.218531468531469,0.785714285714286,0.513513513513513,0.439432336543335,0.378892733564014,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0332020258863253,1,0.206293706293706,0.775510204081633,0.418918918918919,0.583375570197669,0.365051903114187,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0205402363534046,2,0.18006993006993,0.663265306122449,0.527027027027027,1,0.306228373702422,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0149127743387732,3,0.160839160839161,0.693877551020408,0.445945945945946,1,0.29757785467128,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0120990433314575,4,0.145104895104895,0.5,0.581081081081081,1,0.214532871972318,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0118176702307259,5,0.127622377622378,0.469387755102041,0.405405405405405,1,0.185121107266436,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0230725942599887,6,0.11013986013986,0.479591836734694,0.432432432432432,1,0.174740484429066,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0588069780528981,7,0.0926573426573427,0.418367346938776,0.608108108108108,1,0.131487889273356,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.118458075407991,8,0.0839160839160839,0.418367346938776,0.54054054054054,1,0.122837370242215,0,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0635903207653348,9,0.0786713286713287,0.36734693877551,0.472972972972973,1,0.0934256055363322,0.0539772727272727,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0365785030951041,10,0.0996503496503497,0.346938775510204,0.472972972972973,0.983781044095286,0.100346020761246,0.176136363636364,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0512099043331457,11,0.106643356643357,0.275510204081633,0.54054054054054,0.96705524581855,0.0640138408304499,0.267045454545455,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0500844119302195,12,0.113636363636364,0.275510204081633,0.5,0.977192093258996,0.069204152249135,0.335227272727273,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0526167698368036,13,0.118881118881119,0.275510204081633,0.54054054054054,0.979219462747086,0.0743944636678201,0.357954545454545,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.0469893078221722,14,0.129370629370629,0.306122448979592,0.581081081081081,1,0.103806228373702,0.346590909090909,0,0.113636363636364,"Winter","No Holiday","Yes"
"23/01/2018",0.050365785030951,15,0.141608391608392,0.326530612244898,0.486486486486486,1,0.126297577854671,0.295454545454545,0,0.113636363636364,"Winter","No Holiday","Yes"
